Tiger,1591294273.567422
0,1591294276.5681984
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.754368
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7553685
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.7563689
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.75737
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
0,1591294276.7583709
